"","sd_PC1_SDLDpre","sd_PC1_SDLDpost","sd_PC1_SDSDpre","sd_PC1_SDSDpost","sd_PC2_SDLDpre","sd_PC2_SDLDpost","sd_PC2_SDSDpre","sd_PC2_SDSDpost","sd_PC1_SDLDpre_vel","sd_PC1_SDLDpost_vel","sd_PC1_SDSDpre_vel","sd_PC1_SDSDpost_vel","sd_PC2_SDLDpre_vel","sd_PC2_SDLDpost_vel","sd_PC2_SDSDpre_vel","sd_PC2_SDSDpost_vel","sd_PC1_SDLDpre_acc","sd_PC1_SDLDpost_acc","sd_PC1_SDSDpre_acc","sd_PC1_SDSDpost_acc","sd_PC2_SDLDpre_acc","sd_PC2_SDLDpost_acc","sd_PC2_SDSDpre_acc","sd_PC2_SDSDpost_acc","PC1_movement_ori_sd_SDLD"," PC2_movement_ori_sd_SDLD"," PC1_movement_ori_sd_SDSD","PC2_movement_ori_sd_SDSD ","PC1_movement_vel_sd_SDLD","PC2_movement_vel_sd_SDLD ","PC1_movement_vel_sd_SDSD ","PC2_movement_vel_sd_SDSD","PC1_movement_acc_sd_SDLD ","PC2_movement_acc_sd_SDLD ","PC1_movement_acc_sd_SDSD","PC2_movement_acc_sd_SDSD","PC1_movement_ori_sd_absSDLD","PC2_movement_ori_sd_absSDLD","PC1_movement_ori_sd_absSDSD","PC2_movement_ori_sd_absSDSD","PC1_movement_vel_sd_absSDLD","PC2_movement_vel_sd_absSDLD","PC1_movement_vel_sd_absSDSD","PC2_movement_vel_sd_absSDSD","PC1_movement_acc_sd_absSDLD","PC2_movement_acc_sd_absSDLD","PC1_movement_acc_sd_absSDSD","PC2_movement_acc_sd_absSDSD","distances_ori_sdSDLD","distances_vel_sdSDLD","distances_acc_sdSDLD","distances_ori_sdSDSD","distances_vel_sdSDSD","distances_acc_sdSDSD"
"WxT_52.",0.301093429278436,0.240397351160607,0.243395525121173,0.243265477592292,-0.0258192236903048,0.0155509812609506,0.0119662381804348,-0.00307716713161081,-0.0179349662576518,-0.00937530918378249,-0.0170402853275065,-0.0109651628735802,-0.00272008430967816,0.00598222335151427,-0.00633641348301802,0.00212210008596703,-0.00165807687661894,0.00242354007371594,0.00450149216996883,0.00288106069335039,0.00188385737474118,-0.00202788320636405,0.00646537036137576,-0.00217222924433098,0.0606960781178288,-0.0413702049512554,0.000130047528880683,0.0150434053120456,-0.00855965707386935,-0.00870230766119243,-0.00607512245392628,-0.00845851356898505,-0.00408161695033488,0.00391174058110523,0.00162043147661844,0.00863759960570675,0.0606960781178288,0.0413702049512554,0.000130047528880683,0.0150434053120456,0.00855965707386935,0.00870230766119243,0.00607512245392628,0.00845851356898505,0.00408161695033488,0.00391174058110523,0.00162043147661844,0.00863759960570675,0.0734541200790974,0.0122064690984859,0.00565343358527599,0.0150439674202735,0.0104141041202258,0.0087882834000117
"WxT_55.",0.289619492713794,0.262924345369067,0.218820773725147,0.259414702526271,-0.0427592152463493,0.0122181546201774,0.0264594651568606,0.00686068414148764,-0.0259619278160136,-0.00689444878569899,-0.00452998880897244,-0.0121311079292186,-0.00337291167547786,-0.00144988396430415,0.00825965249212466,0.00289113562777827,0.00593000691618442,0.000492552187537116,0.00455931068300867,0.00510086893325071,0.00347947230768304,-5.96257976118143e-05,-0.000389631745669871,0.000800310178734376,0.0266951473447274,-0.0549773698665268,-0.0405939288011245,0.019598781015373,-0.0190674790303146,-0.00192302771117371,0.00760111912024614,0.0053685168643464,0.0054374547286473,0.00353909810529486,-0.000541558250242046,-0.00118994192440425,0.0266951473447274,0.0549773698665268,0.0405939288011245,0.019598781015373,0.0190674790303146,0.00192302771117371,0.00760111912024614,0.0053685168643464,0.0054374547286473,0.00353909810529486,0.000541558250242046,0.00118994192440425,0.0611158088320656,0.0191642060140625,0.00648776766885117,0.0450774807725466,0.00930580384507127,0.00130738178121776
"WxT_56.",0.248176542020379,0.219965096883591,0.225744542106891,0.243742232876857,-0.0678395893786568,-0.0104520507709857,0.0215427193884396,-0.0303771162919993,-0.025110933643953,-0.0134150981726894,-0.00804848882502016,-0.0200360672360988,-0.0165828155281014,0.00398028093726993,-0.0056857566397187,-0.00151195160966804,-0.00241301531328598,0.00432523900561394,0.00318406935652059,0.00507022417844286,0.00521454824172851,0.000651657555329591,0.00861745593937133,0.00423365263326676,0.0282114451367875,-0.0573875386076711,-0.0179976907699655,0.051919835680439,-0.0116958354712636,-0.0205630964653713,0.0119875784110787,-0.00417380503005066,-0.00673825431889992,0.00456289068639892,-0.00188615482192226,0.00438380330610457,0.0282114451367875,0.0573875386076711,0.0179976907699655,0.051919835680439,0.0116958354712636,0.0205630964653713,0.0119875784110787,0.00417380503005066,0.00673825431889992,0.00456289068639892,0.00188615482192226,0.00438380330610457,0.0639469719701638,0.0236565742155333,0.00813781559647302,0.0549507616883978,0.0126934110699463,0.00477234862922586
"WxT_57.",0.265224260854075,0.25509779625868,0.139413551602022,0.132945287484491,-0.0410053099401041,0.0175313383151849,-0.00903680363716792,-0.00452474307241265,-0.0251219701595244,-0.00752127328867855,-0.0116509415275124,-0.00638618706404491,0.00431382811196879,0.00287254456989406,-0.00345639543911683,-0.000914086535467299,0.00657463873651018,0.000978917198602943,0.00171810765904532,0.00239065788571224,0.00206623479992378,-0.00333986327320913,0.00235635836503724,0.00249794916498392,0.0101264645953955,-0.058536648255289,0.00646826411753115,-0.00451206056475526,-0.0176006968708459,0.00144128354207473,-0.00526475446346748,-0.00254230890364953,0.00559572153790724,0.00540609807313292,-0.000672550226666919,-0.000141590799946681,0.0101264645953955,0.058536648255289,0.00646826411753115,0.00451206056475526,0.0176006968708459,0.00144128354207473,0.00526475446346748,0.00254230890364953,0.00559572153790724,0.00540609807313292,0.000672550226666919,0.000141590799946681,0.0594060979543786,0.0176596100916204,0.00778061667903839,0.00788651578545055,0.00584644970235582,0.00068729306850809
"WxT_58.",0.25792052483945,0.196946064290645,0.18628412429067,0.179443149351577,-0.0433263078609791,0.000976163388415112,-0.00983052999336964,0.00908439937610636,-0.0229323369407905,-0.00829523594484008,-0.0117770293815989,-0.00811460632857458,-0.0109250170551728,-0.00050612769800803,0.0123158457502511,0.00420622669690831,0.000423425439396833,0.00266945359802284,0.00730469220731549,0.0028503997169761,0.00470828398422023,0.000741831490644267,-0.00267462094732722,-3.26636325756279e-05,0.0609744605488049,-0.0443024712493942,0.00684097493909264,-0.018914929369476,-0.0146371009959505,-0.0104188893571647,-0.00366242305302432,0.00810961905334277,-0.002246028158626,0.00396645249357596,0.0044542924903394,-0.0026419573147516,0.0609744605488049,0.0443024712493942,0.00684097493909264,0.018914929369476,0.0146371009959505,0.0104188893571647,0.00366242305302432,0.00810961905334277,0.002246028158626,0.00396645249357596,0.0044542924903394,0.0026419573147516,0.0753697140635492,0.0179665795576814,0.00455822200788157,0.0201140123090735,0.00889827308019169,0.00517886667548639
"WxT_59.",0.284624997928298,0.252825073994425,0.351283749220642,0.310563808589192,-0.0438284225145157,0.00513683840053495,0.00110758849844258,0.0133592570166893,-0.0254058678378704,-0.00943329957721501,-0.00992849438191066,-0.0114061377098129,-0.00945660758887937,0.000625579899536341,-0.00634830767435476,0.0139027596811356,0.00211659560310987,0.00214623347163149,-0.005213893167591,0.00885239678207966,0.00480419258032605,-0.00101809403137792,-0.000839211723901661,-0.00115574797476295,0.0317999239338735,-0.0489652609150507,0.0407199406314505,-0.0122516685182467,-0.0159725682606554,-0.0100821874884157,0.00147764332790226,-0.0202510673554904,-2.96378685216109e-05,0.00582228661170397,-0.0140662899496707,0.000316536250861284,0.0317999239338735,0.0489652609150507,0.0407199406314505,0.0122516685182467,0.0159725682606554,0.0100821874884157,0.00147764332790226,0.0202510673554904,2.96378685216109e-05,0.00582228661170397,0.0140662899496707,0.000316536250861284,0.0583852030798826,0.018888447299682,0.0058223620457747,0.0425231342507799,0.020304904797637,0.0140698510349724
"WxT_6.",0.243743488547007,0.217668133291824,0.238198035274367,0.225333609026294,-0.0180429274559369,0.0210139839668114,-0.024282499327661,-0.0187523210400002,-0.0171616395188298,-0.00310515358781689,-0.0180092511196285,-0.0172400601040301,-0.0044280761325762,-0.00303001580903375,0.0044899144860121,-0.00448243630179322,0.00401866134209541,0.00020358805773454,0.00784947770459992,0.00169487371626707,0.00426558682034286,0.00101462934816983,-0.00101947133608379,0.00210283765860775,0.026075355255183,-0.0390569114227483,0.0128644262480731,-0.00553017828766078,-0.0140564859310129,-0.00139806032354245,-0.000769191015598393,0.00897235078780532,0.00381507328436087,0.00325095747217303,0.00615460398833285,-0.00312230899469154,0.026075355255183,0.0390569114227483,0.0128644262480731,0.00553017828766078,0.0140564859310129,0.00139806032354245,0.000769191015598393,0.00897235078780532,0.00381507328436087,0.00325095747217303,0.00615460398833285,0.00312230899469154,0.0469613296401241,0.0141258404846235,0.00501233564827034,0.0140027259698041,0.00900526143306834,0.00690130159546257
"WxT_61.",0.251787140502205,0.243804277918998,0.255072575279209,0.299876112310914,-0.0593305757544131,0.00387769141095439,-0.00407188557370205,-0.034432354589186,-0.0266494044981095,-0.0134979670520087,-0.0181665456930773,-0.0229589897407257,-0.000446873292060048,0.0122907853961278,0.00170222197355612,0.00265029353668951,0.00417557793893259,0.00525781760502043,0.0111494544289331,0.00780634489220278,0.0018460368490679,-0.00297401151138178,0.00324148475395304,0.00548425050985662,0.00798286258320735,-0.0632082671653675,-0.0448035370317048,0.0303604690154839,-0.0131514374461008,-0.0127376586881879,0.00479244404764841,-0.000948071563133384,-0.00108223966608785,0.00482004836044968,0.00334310953673033,-0.00224276575590358,0.00798286258320735,0.0632082671653675,0.0448035370317048,0.0303604690154839,0.0131514374461008,0.0127376586881879,0.00479244404764841,0.000948071563133384,0.00108223966608785,0.00482004836044968,0.00334310953673033,0.00224276575590358,0.0637103691173646,0.0183086934475257,0.0049400515070116,0.0541212990364376,0.00488532083272561,0.00402571479496884
"WxT_62.",0.300857985176333,0.239098731078761,0.233779468748736,0.222230601096629,-0.0606317365365345,0.00728735755333408,-0.0144490571520517,-0.00310846231835417,-0.0280986756523386,-0.0108077737637719,-0.0198944423081764,-0.0130103592041858,-0.0139926060013549,0.00170199346154641,0.00774409363948074,-0.00236490874144646,0.00147579553022313,0.00075147478445919,0.00959217342968528,0.00665598125230869,0.00573600764770847,-0.00148084760663653,-0.00221328292296612,0.00351561836959835,0.0617592540975717,-0.0679190940898686,0.0115488676521069,-0.0113405948336975,-0.0172909018885667,-0.0156945994629014,-0.00688408310399065,0.0101090023809272,0.000724320745763943,0.00721685525434501,0.00293619217737659,-0.00572890129256446,0.0617592540975717,0.0679190940898686,0.0115488676521069,0.0113405948336975,0.0172909018885667,0.0156945994629014,0.00688408310399065,0.0101090023809272,0.000724320745763943,0.00721685525434501,0.00293619217737659,0.00572890129256446,0.0917998301124618,0.0233515682646999,0.00725311245638114,0.0161859641426752,0.01223039366988,0.0064375099628998
"WxT_63.",0.270193166257481,0.255110484011635,0.248291711645088,0.210567712607224,-0.037332236350335,0.00896507976159818,-0.00517744928308396,0.00231528404757419,-0.018480701578963,-0.00414868444208907,-0.011756623314677,-0.014540816766034,-0.00376720855887564,-0.00101975748096398,0.00181226705178312,-0.00645629819499316,0.00146745133151573,-0.000644147244468051,0.00383161234031377,0.00456814988527609,-0.00049996210176424,0.0017351572142076,0.00104176908055665,0.00442051832398275,0.0150826822458466,-0.0462973161119332,0.0377239990378638,-0.00749273333065816,-0.0143320171368739,-0.00274745107791166,0.002784193451357,0.00826856524677629,0.00211159857598379,-0.00223511931597184,-0.000736537544962315,-0.00337874924342609,0.0150826822458466,0.0462973161119332,0.0377239990378638,0.00749273333065816,0.0143320171368739,0.00274745107791166,0.002784193451357,0.00826856524677629,0.00211159857598379,0.00223511931597184,0.000736537544962315,0.00337874924342609,0.0486921840021317,0.0145929847062609,0.00307483445127168,0.0384609042557907,0.00872472947516287,0.0034580968761866
"WxT_64.",0.248947784506192,0.258490440751075,0.261463008681338,0.241765846825397,-0.0270381128185101,0.0108273614624089,0.0129128438001857,-0.0191233517809633,-0.0235022671511837,-0.00322908805593625,-0.0163772514889628,-0.016496257751813,-0.00741069614825739,0.000478408165751507,-0.000629501957023581,-0.00107450314435724,0.00445682663306321,0.00189465749128379,0.00394305231507908,0.00322632326033621,0.00715481552723881,0.000615203136792796,0.0030438418106602,0.00452902837896007,-0.00954265624488329,-0.0378654742809191,0.0196971618559402,0.032036195581149,-0.0202731790952475,-0.0078891043140089,0.000119006262850187,0.000445001187333657,0.00256216914177942,0.00653961239044601,0.000716729054742869,-0.00148518656829987,0.00954265624488329,0.0378654742809191,0.0196971618559402,0.032036195581149,0.0202731790952475,0.0078891043140089,0.000119006262850187,0.000445001187333657,0.00256216914177942,0.00653961239044601,0.000716729054742869,0.00148518656829987,0.0390494101200896,0.0217540745035336,0.00702362021527088,0.037607127150219,0.000460639281136479,0.001649084497705
"WxT_65.",0.302438154564886,0.24218745924043,0.252170185520972,0.252817160851323,-0.0476460634140351,-0.00229020201893032,-0.000753595959931443,-0.0085759193096429,-0.0247216100518645,-0.00957547502007741,-0.0184790365353705,-0.0154130203438031,-0.00939354032184449,-0.00160046643564998,-0.00876862386342071,-0.000236165173642538,0.000588260340364254,0.00340279786671754,0.00230215120783438,0.00386571212202924,0.00291981567578961,-0.001064782909786,0.00330857374789463,0.0017059143558627,0.0602506953244563,-0.0453558613951048,-0.000646975330351518,0.00782232334971146,-0.0151461350317871,-0.00779307388619451,-0.00306601619156739,-0.00853245868977817,-0.00281453752635328,0.00398459858557561,-0.00156356091419485,0.00160265939203193,0.0602506953244563,0.0453558613951048,0.000646975330351518,0.00782232334971146,0.0151461350317871,0.00779307388619451,0.00306601619156739,0.00853245868977817,0.00281453752635328,0.00398459858557561,0.00156356091419485,0.00160265939203193,0.0754141926295867,0.0170334202964882,0.00487838573458701,0.00784903304016008,0.00906660391655688,0.00223902654277836
"WxT_66.",0.279379078540617,0.257159402604365,0.194398316022352,0.221070964528389,-0.0385539397261857,0.000156274110893722,-0.00804367072851565,-0.00374082084579947,-0.0218381134793193,-0.0159658876148547,-0.0163640124861679,-0.0113795556483903,-0.00513319281700453,0.000358064397463626,0.00407031791283749,0.0116717767073662,0.0030430829273241,0.00344011716970649,0.00230395219062484,0.00247861384221182,0.00351134747177124,0.000694682392399295,-0.00078216351636258,-0.00331988702621362,0.0222196759362518,-0.0387102138370794,-0.0266726485060365,-0.00430284988271618,-0.00587222586446458,-0.00549125721446816,-0.00498445683777756,-0.00760145879452875,-0.000397034242382389,0.00281666507937195,-0.000174661651586983,0.00253772350985104,0.0222196759362518,0.0387102138370794,0.0266726485060365,0.00430284988271618,0.00587222586446458,0.00549125721446816,0.00498445683777756,0.00760145879452875,0.000397034242382389,0.00281666507937195,0.000174661651586983,0.00253772350985104,0.0446340078194247,0.00803971034296233,0.00284451021425087,0.0270174886960236,0.00908993871115674,0.00254372705001652
"WxT_68.",0.246199518051733,0.268645713912226,0.284410968838607,0.281975222919239,-0.00920698264937739,0.0349718207517483,-0.0334071638970474,0.0388619834015246,-0.0166606891811943,-0.00495331812324993,-0.026857478493081,-0.00295193799144809,-0.00288571249181593,-0.00032860155761796,0.00933779228239207,0.00943455321991257,0.00233814996726741,0.000486917854643943,0.0160207947837295,0.0057067996262632,0.00322053301977865,-0.00114732003914678,0.00156458940678453,-0.00442154681742128,-0.0224461958604936,-0.0441788034011257,0.00243574591936818,-0.0722691472985721,-0.0117073710579443,-0.00255711093419797,-0.0239055405016329,-9.67609375205e-05,0.00185123211262347,0.00436785305892543,0.0103139951574663,0.00598613622420581,0.0224461958604936,0.0441788034011257,0.00243574591936818,0.0722691472985721,0.0117073710579443,0.00255711093419797,0.0239055405016329,9.67609375205e-05,0.00185123211262347,0.00436785305892543,0.0103139951574663,0.00598613622420581,0.0495539945772584,0.011983378213934,0.00474396465829717,0.0723101826124539,0.0239057363273806,0.0119252808353928
"WxT_69.",0.270046232887632,0.284139081285562,0.303368805221671,0.256970969129777,-0.020000865013844,0.0315253009073239,0.0181584046694818,-0.0243049839835616,-0.0191782664023371,-0.00355798498660472,-0.0123994802821701,-0.016986760922962,-0.0135822827526454,0.0125057983339477,0.00166339506349105,-0.0126648479401138,-7.87192183913288e-05,0.00197955325286477,0.00347294084765781,-0.000664834757854395,0.00878102640501596,-0.00393717059291791,-0.00177474520137568,0.00278468897550096,-0.0140928483979302,-0.051526165921168,0.0463978360918947,0.0424633886530435,-0.0156202814157324,-0.0260880810865931,0.00458728064079188,0.0143282430036048,-0.0020582724712561,0.0127181969979339,0.00413777560551221,-0.00455943417687664,0.0140928483979302,0.051526165921168,0.0463978360918947,0.0424633886530435,0.0156202814157324,0.0260880810865931,0.00458728064079188,0.0143282430036048,0.0020582724712561,0.0127181969979339,0.00413777560551221,0.00455943417687664,0.0534186685579374,0.0304069262880569,0.0128836726302784,0.06289593444659,0.0150446565679558,0.00615707941924113
"WxT_71.",0.228688856640276,0.21743766046907,0.187179905011254,0.203778166192506,-0.0297304462751232,0.0106053024227304,-0.0209625186879162,0.00707971654269994,-0.0151021832628899,-0.00746237802852867,-0.0168777986080948,-0.00964425143794097,-0.00841670601456417,0.00744681174919267,0.00251652524070476,0.00691715937437503,-0.00119392065573443,0.00294658744412161,0.00440465140459326,0.00597799467888021,0.00224991830570628,-0.00312269310092271,-0.000201949501835379,-0.00125072244734762,0.0112511961712059,-0.0403357486978536,-0.016598261181252,-0.0280422352306162,-0.00763980523436123,-0.0158635177637568,-0.00723354717015379,-0.00440063413367027,-0.00414050809985604,0.005372611406629,-0.00157334327428695,0.00104877294551224,0.0112511961712059,0.0403357486978536,0.016598261181252,0.0280422352306162,0.00763980523436123,0.0158635177637568,0.00723354717015379,0.00440063413367027,0.00414050809985604,0.005372611406629,0.00157334327428695,0.00104877294551224,0.0418755541849819,0.0176073229044055,0.00678297579618367,0.0325863350343402,0.00846698207398975,0.0018908552958866
"WxT_73.",0.226512102276571,0.25707182056922,0.230750029212768,0.299114542878226,-0.0246436661256527,0.0266391851741043,-0.00505540391993755,0.00617817277023677,-0.0203391751413089,-0.00826124226431449,-0.0202635387903175,-0.0126783413052454,-0.00162047008883875,0.000939222290955129,-0.0076792340644629,0.0151550658048596,0.00484941173723705,0.00167433912746009,0.00315730435842835,0.00783273474979147,0.00232164821421718,-0.00141396758149296,0.00812990074348275,-0.000578354265463259,-0.0305597182926489,-0.051282851299757,-0.0683645136654573,-0.0112335766901743,-0.0120779328769944,-0.00255969237979388,-0.00758519748507208,-0.0228342998693225,0.00317507260977696,0.00373561579571013,-0.00467543039136312,0.00870825500894601,0.0305597182926489,0.051282851299757,0.0683645136654573,0.0112335766901743,0.0120779328769944,0.00255969237979388,0.00758519748507208,0.0228342998693225,0.00317507260977696,0.00373561579571013,0.00467543039136312,0.00870825500894601,0.0596977991182175,0.0123461932457076,0.00490264331259321,0.0692813104232918,0.024061181837343,0.00988399487278879
"WxT_74.",0.238308797275962,0.194911158994119,0.260913731137971,0.277540883466134,-0.0326225357928232,0.00256030201017719,-0.0301051099194387,-0.0108565530968415,-0.0173259718091077,-0.00577078358947858,-0.0297203126457935,-0.022434273686822,-0.00392976725294837,0.00243895057685319,-0.00863446002741735,-0.000322281213408331,0.00233099807121912,0.00228774975833306,0.013228515446279,0.0077060268774829,0.00258306867030754,-0.000596629079987893,0.0073882492376765,0.0049799756893713,0.0433976382818431,-0.0351828378030004,-0.0166271523281629,-0.0192485568225972,-0.0115551882196292,-0.00636871782980155,-0.00728603895897145,-0.00831217881400901,4.324831288606e-05,0.00317969775029544,0.00552248856879613,0.0024082735483052,0.0433976382818431,0.0351828378030004,0.0166271523281629,0.0192485568225972,0.0115551882196292,0.00636871782980155,0.00728603895897145,0.00831217881400901,4.324831288606e-05,0.00317969775029544,0.00552248856879613,0.0024082735483052,0.0558675852736981,0.0131940494764378,0.00317999185530425,0.0254355879487124,0.011053446537063,0.00602475405937458
"WxT_76.",0.226474039361782,0.226540839037849,0.256204799507265,0.269177208097675,-0.0196082428786928,0.00558875987374407,0.0127762291636189,-0.0147278806580096,-0.0099245670544209,-0.0119982577173386,-0.0112040314968324,-0.0147413125608064,0.009919924576536,0.00718943756079525,-0.00189337367210512,0.00533299047473125,0.00354706123148913,0.00638976052193705,0.00154744366032712,0.00489270521911379,-0.00421250537898017,-0.00118253335828607,0.00383030515195871,-0.00329997092230575,-6.67996760677081e-05,-0.0251970027524369,-0.0129724085904098,0.0275041098216286,0.0020736906629177,0.00273048701574075,0.00353728106397405,-0.00722636414683637,-0.00284269929044792,-0.0030299720206941,-0.00334526155878667,0.00713027607426445,6.67996760677081e-05,0.0251970027524369,0.0129724085904098,0.0275041098216286,0.0020736906629177,0.00273048701574075,0.00353728106397405,0.00722636414683637,0.00284269929044792,0.0030299720206941,0.00334526155878667,0.00713027607426445,0.0251970912984621,0.00342866625797859,0.00415471656098249,0.0304098576405208,0.00804566318635273,0.00787601496900075
"WxT_77.",0.225648755971343,0.23176316334958,0.245406454080584,0.20901025137411,-0.0329517456264789,-0.000603408416072326,-0.0187438825920804,0.00225506686583365,-0.0187969445641804,-0.00879558311449219,-0.0195166540854067,-0.0123679266420753,-0.00189969507608333,0.00656218893319427,-0.0106616362589046,0.00657280710134756,0.00274654944381527,0.00414341175523372,0.00197101380824972,0.00461302851215658,0.00143940171779065,-0.00111436695307849,0.00613830632218799,0.00338558663543991,-0.00611440737823721,-0.0323483372104065,0.0363962027064742,-0.0209989494579141,-0.0100013614496882,-0.0084618840092776,-0.00714872744333142,-0.0172344433602522,-0.00139686231141844,0.00255376867086914,-0.00264201470390686,0.00275271968674808,0.00611440737823721,0.0323483372104065,0.0363962027064742,0.0209989494579141,0.0100013614496882,0.0084618840092776,0.00714872744333142,0.0172344433602522,0.00139686231141844,0.00255376867086914,0.00264201470390686,0.00275271968674808,0.0329211314791156,0.0131007905041558,0.00291083471557112,0.0420195127266701,0.0186582513113309,0.00381545637761337
"WxT_78.",0.26612858406405,0.201098407662659,0.226060913385909,0.276418453987096,-0.0121726925237305,-0.00588013737903485,-0.00939188841690372,-0.0364573034351174,-0.0152650926233655,-0.00983704511814652,-0.0148632174756609,-0.0325088247330419,0.0103565155953269,-0.000703609679054066,0.0138355094479651,0.0181213689590976,0.00484126520814879,0.000951703775802951,0.0109737364386302,0.0166365266735651,-0.00269302199786491,-0.00319991254414714,-0.00340788580061732,-0.00248380967326954,0.0650301764013909,-0.00629255514469563,-0.0503575406011871,0.0270654150182137,-0.00542804750521894,0.011060125274381,0.017645607257381,-0.00428585951113246,0.00388956143234584,0.00050689054628223,-0.00566279023493495,-0.000924076127347773,0.0650301764013909,0.00629255514469563,0.0503575406011871,0.0270654150182137,0.00542804750521894,0.011060125274381,0.017645607257381,0.00428585951113246,0.00388956143234584,0.00050689054628223,0.00566279023493495,0.000924076127347773,0.0653339122741403,0.0123203113111607,0.00392245154997515,0.057170084707899,0.0181586356103894,0.00573769203896556
"WxT_9.",0.241655255886278,0.192683689929681,0.245407741258862,0.219544619599281,-0.0328743852143082,0.0145707786436228,0.0430489379003391,0.00704821194550318,-0.0123765341357668,-0.00597680005993058,-0.00342515594018196,-0.0108976730479464,0.00609136208271088,0.00448216316174175,0.0065193679386335,0.00137153882237876,0.00142857963014714,0.00291848046339853,0.00784937137569945,0.00203483467290073,-0.00294719168985175,-0.000403126464259732,-0.00199673369126694,0.000808832439343429,0.0489715659565966,-0.047445163857931,0.0258631216595803,0.0360007259548359,-0.00639973407583618,0.00160919892096913,0.00747251710776441,0.00514782911625474,-0.00148990083325139,-0.00254406522559202,0.00581453670279872,-0.00280556613061037,0.0489715659565966,0.047445163857931,0.0258631216595803,0.0360007259548359,0.00639973407583618,0.00160919892096913,0.00747251710776441,0.00514782911625474,0.00148990083325139,0.00254406522559202,0.00581453670279872,0.00280556613061037,0.0681854665287788,0.0065989482047268,0.00294823207447951,0.0443277941167102,0.00907406505024026,0.00645600792916346
